tmdb_id,title,popularity,vote_average,vote_count,budget,revenue,release_date,genres,Sentiment
118,Charlie and the Chocolate Factory,53.905592,6.7,3624,150000000,474968763,7/13/2005,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",0.6
2062,Ratatouille,65.677399,7.5,4369,150000000,623722818,6/22/2007,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.82
272,Batman Begins,115.040024,7.5,7359,150000000,374218673,6/10/2005,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",-0.4
10527,Madagascar: Escape 2 Africa,44.141021,6.2,1810,150000000,603900354,10/30/2008,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}]",0.68
18360,Night at the Museum: Battle of the Smithsonian,81.781591,5.9,1971,150000000,413106170,5/20/2009,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.68
2080,X-Men Origins: Wolverine,5.954334,6.2,4021,150000000,373062864,4/28/2009,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.74
605,The Matrix Revolutions,73.313918,6.4,3096,150000000,424988211,11/5/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.76
109445,Frozen,165.125366,7.3,5295,150000000,1274219009,11/27/2013,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",-0.43
604,The Matrix Reloaded,70.78591,6.7,3443,150000000,738599701,5/15/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.85
76338,Thor: The Dark World,99.499595,6.8,4755,170000000,644571402,10/29/2013,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",0.34
76341,Mad Max: Fury Road,434.278564,7.2,9427,150000000,378858340,5/13/2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.28
13448,Angels & Demons,67.447636,6.5,2129,150000000,356613439,5/13/2009,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",0.07
10195,Thor,86.493424,6.6,6525,150000000,449326618,4/21/2011,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",-0.69
13053,Bolt,41.845878,6.3,1750,150000000,309979994,11/21/2008,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",0.93
19585,G-Force,26.710398,5.1,510,150000000,292817841,7/21/2009,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",0.71
57165,Wrath of the Titans,44.927635,5.5,1431,150000000,301000000,3/27/2012,"[{""id"": 12, ""name"": ""Adventure""}]",0.16
62213,Dark Shadows,50.306728,5.7,2320,150000000,245527149,5/8/2012,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.5
177677,Mission: Impossible - Rogue Nation,114.522237,7.1,3224,150000000,682330139,7/23/2015,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.28
5559,Bee Movie,29.332905,5.7,1171,150000000,287594577,10/28/2007,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",-0.8
49444,Kung Fu Panda 2,51.247321,6.7,1880,150000000,665692281,5/25/2011,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.12
10196,The Last Airbender,33.769336,4.7,1151,150000000,318502923,6/30/2010,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.5
956,Mission: Impossible III,63.079003,6.5,2028,150000000,397850012,5/3/2006,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.85
117251,White House Down,39.004588,6.4,1891,150000000,205366737,6/27/2013,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",-0.98
50321,Mars Needs Moms,12.362599,5.5,199,150000000,38992758,3/9/2011,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",0.13
11619,Flushed Away,22.550135,6.0,874,149000000,64459316,10/22/2006,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",0.15
266647,Pan,48.03528,5.9,954,150000000,128388320,9/24/2015,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.43
82703,Mr. Peabody & Sherman,38.73494,6.7,843,145000000,272912430,2/7/2014,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",-0.15
652,Troy,66.803149,6.9,2759,175000000,497409852,5/13/2004,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",0.56
80321,Madagascar 3: Europe's Most Wanted,44.989192,6.4,1808,145000000,746921274,6/6/2012,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",0.51
36669,Die Another Day,54.159392,5.8,1092,140000000,431971116,11/17/2002,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.85
43074,Ghostbusters,66.21806,5.3,2142,144000000,229147509,7/14/2016,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",0.48
95,Armageddon,58.485967,6.4,2482,140000000,553799566,7/1/1998,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",0.03
608,Men in Black II,91.332849,6.0,3114,140000000,441818803,7/3/2002,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.21
2310,Beowulf,35.601665,5.5,841,70000000,195735876,11/5/2007,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}]",-0.04
140300,Kung Fu Panda 3,56.747978,6.7,1603,145000000,521170825,1/23/2016,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.65
56292,Mission: Impossible - Ghost Protocol,77.77477,6.8,3972,145000000,694713380,12/7/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",-0.24
81188,Rise of the Guardians,61.788035,7.1,1922,145000000,306941670,11/21/2012,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.61
7552,Fun with Dick and Jane,25.159168,5.9,627,100000000,202026112,12/21/2005,"[{""id"": 35, ""name"": ""Comedy""}]",0.81
616,The Last Samurai,52.341226,7.3,1895,140000000,456758981,12/5/2003,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}, {""id"": 36, ""name"": ""History""}]",0.53
147441,Exodus: Gods and Kings,101.599427,5.6,1921,140000000,268031828,12/3/2014,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",-0.35
13475,Star Trek,73.616808,7.4,4518,150000000,385680446,5/6/2009,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",-0.32
557,Spider-Man,82.502566,6.8,5265,139000000,821708551,5/1/2002,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",0.55
82702,How to Train Your Dragon 2,100.21391,7.6,3106,145000000,609123048,6/12/2014,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.05
205584,Gods of Egypt,56.257249,5.3,1277,140000000,150680864,2/25/2016,"[{""id"": 14, ""name"": ""Fantasy""}]",-0.98
10048,Stealth,17.88953,4.9,331,135000000,76932943,7/28/2005,"[{""id"": 28, ""name"": ""Action""}]",0.97
13183,Watchmen,64.798873,7.0,2811,130000000,185258983,3/5/2009,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.48
944,Lethal Weapon 4,24.855701,6.3,767,140000000,285444603,7/10/1998,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",0.09
1927,Hulk,34.981698,5.3,1533,137000000,245360480,6/19/2003,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.24
72559,G.I. Joe: Retaliation,59.325589,5.4,3025,130000000,371876278,3/26/2013,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",0.69
7364,Sahara,21.605568,5.7,434,130000000,119269486,4/6/2005,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",0.48
2114,Final Fantasy: The Spirits Within,26.074908,5.9,433,137000000,85131830,7/2/2001,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",-0.61
1771,Captain America: The First Avenger,74.506246,6.6,7047,140000000,370569774,7/22/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.69
36643,The World Is Not Enough,39.604363,6.0,862,135000000,361832400,11/8/1999,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.55
8619,Master and Commander: The Far Side of the World,36.973031,6.9,790,150000000,212011111,11/14/2003,"[{""id"": 12, ""name"": ""Adventure""}]",0.58
50620,The Twilight Saga: Breaking Dawn - Part 2,99.687084,6.1,2553,120000000,829000000,11/13/2012,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",-0.97
65759,Happy Feet Two,17.7735,5.8,373,130000000,150406466,11/17/2011,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.66
1724,The Incredible Hulk,62.898336,6.1,3021,150000000,163712074,6/12/2008,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",0.57
267935,The BFG,44.19092,6.0,1000,140000000,183345589,6/1/2016,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",0.36
281957,The Revenant,100.635882,7.3,6396,135000000,532950503,12/25/2015,"[{""id"": 37, ""name"": ""Western""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.89
77950,Turbo,44.765377,6.1,1074,135000000,282570682,7/11/2013,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",0.15
44896,Rango,29.91353,6.6,2051,135000000,245724603,3/2/2011,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",-0.19
270946,Penguins of Madagascar,84.366984,6.5,1346,132000000,373552094,11/22/2014,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",-0.5
2503,The Bourne Ultimatum,45.381501,7.3,2888,70000000,442824138,8/3/2007,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",-0.72
9502,Kung Fu Panda,84.689648,6.9,3145,130000000,631744560,6/4/2008,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",-0.72
102899,Ant-Man,120.09361,7.0,5880,130000000,519311965,7/14/2015,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",0.33
101299,The Hunger Games: Catching Fire,76.310119,7.4,6495,130000000,847423452,11/15/2013,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.39
228161,Home,63.473086,6.8,1519,135000000,368871007,3/18/2015,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",0.49
74,War of the Worlds,48.572726,6.2,2322,132000000,591739379,6/28/2005,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",0.45
8961,Bad Boys II,38.068736,6.3,1564,130000000,273339556,7/18/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",0.9
417859,Puss in Boots,20.678787,6.4,451,130000000,554987477,10/28/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",0.68
27576,Salt,48.829437,6.2,2093,110000000,293329073,7/21/2010,"[{""id"": 28, ""name"": ""Action""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",0.56
86834,Noah,46.115758,5.6,2350,125000000,362637473,3/20/2014,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",-0.6
17578,The Adventures of Tintin,89.938296,6.7,2061,130000000,371940071,10/25/2011,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 9648, ""name"": ""Mystery""}]",-0.86
673,Harry Potter and the Prisoner of Azkaban,79.679601,7.7,5877,130000000,789804554,5/31/2004,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",-0.57
6972,Australia,28.840997,6.3,694,130000000,49554002,11/18/2008,"[{""id"": 18, ""name"": ""Drama""}]",-0.29
82700,After Earth,42.840582,5.0,2532,130000000,243843127,5/30/2013,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",0.11
10567,Dinosaur,26.548594,6.2,542,127500000,354248063,5/19/2000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",-0.84
181533,Night at the Museum: Secret of the Tomb,115.597753,6.1,1851,127000000,349424282,12/17/2014,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",-0.92
38055,Megamind,68.757242,6.7,1918,130000000,321887208,10/28/2010,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.71
671,Harry Potter and the Philosopher's Stone,109.984351,7.5,7006,125000000,976475550,11/16/2001,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}]",0.11
49524,R.I.P.D.,39.448066,5.4,1260,130000000,61648500,7/18/2013,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",0.82
22,Pirates of the Caribbean: The Curse of the Black Pearl,271.972889,7.5,6985,140000000,655011224,7/9/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",-0.27
131631,The Hunger Games: Mockingjay - Part 1,206.227151,6.6,5584,125000000,752100229,11/18/2014,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",0.37
591,The Da Vinci Code,45.313197,6.5,2704,125000000,767820459,5/17/2006,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",-1.0
172385,Rio 2,42.40024,6.3,978,103000000,500188435,3/19/2014,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",-0.15
36658,X2,2.871739,6.8,3506,110000000,407711549,4/24/2003,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",-0.55
51497,Fast Five,7.255718,7.1,2438,125000000,626137675,4/20/2011,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",-0.5
58574,Sherlock Holmes: A Game of Shadows,81.499621,7.0,3886,125000000,334615000,11/22/2011,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",0.81
18823,Clash of the Titans,47.686442,5.6,2233,125000000,232713139,4/1/2010,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",0.21
861,Total Recall,43.129703,7.1,1710,65000000,261317921,6/1/1990,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",-0.47
1911,The 13th Warrior,27.220157,6.4,510,160000000,61698899,8/27/1999,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",0.06
49040,The Bourne Legacy,90.33681,6.0,2651,130000000,276572938,8/8/2012,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.27
415,Batman & Robin,50.073575,4.2,1418,125000000,238207122,6/20/1997,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",0.52
8871,How the Grinch Stole Christmas,45.419668,6.2,1386,123000000,345141403,11/17/2000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",-0.6
435,The Day After Tomorrow,41.380094,6.2,2392,125000000,544272402,5/26/2004,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",-0.26
955,Mission: Impossible II,54.931334,5.9,1928,125000000,546388105,5/24/2000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.92
2133,The Perfect Storm,25.752118,6.2,597,120000000,325756637,3/15/2000,"[{""id"": 18, ""name"": ""Drama""}]",-0.2
1979,Fantastic 4: Rise of the Silver Surfer,60.810723,5.4,2589,130000000,289047763,6/13/2007,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",-0.74
87827,Life of Pi,51.328145,7.2,5797,120000000,609016565,11/20/2012,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",0.96
1250,Ghost Rider,46.834704,5.2,1712,110000000,228738393,2/16/2007,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",0.2
